State,Year,NO2 Mean,O3 Mean,SO2 Mean,CO Mean,SO2 AQI,CO AQI,O3 AQI,NO2 AQI,Year Average
Kentucky,2000,0.012660981238130012,0.028916364499634785,0.004770384133674213,0.17834415631848055,22.781592403214024,3.481373265157049,42.83053323593864,26.823228634039445,0.05617297154747989
Kentucky,2001,0.012547681509615374,0.030232937500000005,0.004072305902884618,0.1316772240384615,21.221153846153847,2.644230769230769,44.10288461538462,26.560576923076923,0.04463253723774037
Kentucky,2002,0.011074694029259887,0.03202080895008604,0.0029300794888123902,0.13028640963855428,15.06540447504303,2.719449225473322,48.908777969018935,22.624784853700515,0.04407799802667815
Kentucky,2003,0.01083007030645161,0.032915443548387095,0.0035413172903225785,0.10563956854838714,15.810483870967742,2.629032258064516,43.895161290322584,22.72983870967742,0.03823159992338711
Kentucky,2013,0.014108201243902435,0.015324060975609758,0.0015201219756097563,0.35146624390243897,7.7317073170731705,5.7317073170731705,21.682926829268293,25.28048780487805,0.09560465702439024
Kentucky,2014,0.011460217392638038,0.020485858895705523,0.0014727143312883437,0.2614925889570553,7.392638036809816,3.9877300613496933,29.662576687116566,22.32515337423313,0.0737278448941718
Kentucky,2015,0.007901013989637306,0.0236517823834197,0.0005619281606217615,0.2716255854922282,2.3523316062176165,4.227979274611399,39.994818652849744,18.585492227979273,0.07593507750647674
Louisiana,2000,0.017346074243169383,0.023755950819672127,0.0036644873715847,0.7587754262295086,20.010928961748633,11.633879781420765,38.76775956284153,33.45628415300546,0.2008854846659837
Louisiana,2001,0.01735923877222224,0.022977722222222205,0.0036944747499999993,0.8279243500000005,18.54722222222222,12.7,35.672222222222224,32.7,0.21798894643611125
Louisiana,2002,0.01799676321739128,0.021032043478260862,0.0026296481681159414,0.7174759304347832,13.918840579710144,10.942028985507246,32.26376811594203,31.344927536231886,0.18978359632463782
Louisiana,2003,0.015562502252777765,0.020968977777777783,0.0033799934166666656,0.664201577777778,15.472222222222221,9.952777777777778,32.94722222222222,29.79722222222222,0.17602826280625006
Louisiana,2004,0.015816226016438364,0.022231991780821938,0.0034658194493150662,0.5642378465753427,14.898630136986302,8.265753424657534,32.02465753424657,28.64109589041096,0.1514379709554795
